STORE ID,VENUE,SUB VENUE,Lat,Lng,Address,CITY,STATE,ZIP,business name,id
3251,Street DT,Free Standing,42.6342,-83.7485,10550 Hartland Square Dr,Hartland,MI,48353,Panda Express,fLC4JB6XcDiYSkXcMWnKhw
3252,Street DT,Free Standing,36.2397,-115.1686,1740 W. Craig Rd,North Las Vegas,NV,89032,Panda Express,M0A7M-g1VyPiO-QpiGpf_w
3253,Street DT,Free Standing,41.5481,-88.2027,1451 Il Route 59,Joliet,IL,60431,Panda Express,WTECYzKAcupTyy51FKlM6w
3254,Street DT,Free Standing,43.6595,-84.2472,6902 Eastman Ave,Midland,MI,48642,Panda Express,_-HRap6iFG5O-y0_BXSItA
3255,Street DT,Free Standing,41.6743,-83.7186,7330 W Central Ave,Toledo,OH,43617,Panda Express,LSbWUuG9NwVhDst4Aj-82w
3257,Military,Food Court,35.1237,-78.9907,2171 Reilly Rd,Fort Bragg,NC,28307,,
3258,Casino,Food Court,33.3126,-112.1593,15091 South Komatke Lane,Laveen,AZ,85339,Panda Express,2lH2RNFWyWwMTbteik_bFA
3259,Casino,Food Court,33.2886,-111.9429,1077 S Kyrene Rd,Chandler,AZ,85226,Panda Express,HmIqsHaZvYxZOkyr7U42iw
3260,Military,Food Court,38.9365,-77.1865,Dolley Madison Blvd,Mc Lean,VA,22101,,
3261,Airport,Food Court,44.8807,-93.2249,4300 Glumack Dr.,Minneapolis,MN,55450,Panda Express,ziJLMFCjL8YqU1vzDeBVhQ
3262,Street DT,Free Standing,32.7965,-96.563,164 S Collins Rd.,Sunnyvale,TX,75182,,
3264,Street DT,Free Standing,45.8519,-119.2897,1530 N. 1st Street.,Hermiston,OR,97838,Panda Express,7JJWMzHw0N4-w1UhHecHBw
3265,Street DT,End Cap,40.7794,-82.5893,994 North Lexington Springmill Road,Ontario,OH,44906,Panda Express,aFncTulfgzjLYa4deulFhg
3267,Street Non-DT,End Cap,32.9125,-117.1492,"8120 Mira Mesa Blvd, Suite 101",San Diego,CA,92126,Panda Express,xaHxSl2fgSWnjPgvHEenxw
3270,Street Non-DT,End Cap,34.0348,-84.4637,3460 Sandy Plains Rd Ne,Marietta,GA,30066,,
3272,Street Non-DT,End Cap,34.1598,-118.5075,17200 Ventura Blvd,Encino,CA,91316,Panda Express,Blp3Ce18BaZ2tfAdKB0keA
3274,Street DT,Free Standing,36.1791,-86.5168,300 Pleasant Grove Rd,Mount Juliet,TN,37122,Panda Express,SpRO8L2yZGNcHQPs0uak-Q
3277,Street DT,Free Standing,43.5,-116.3931,1309 N. Jacksonmill Ave.,Kuna,ID,83634,Panda Express,rJL9hOVrBEXj8J-ijCqgrQ
3279,Street DT,Free Standing,34.6074,-92.5308,20810 I-30 North,Benton,AR,72019,Panda Express,0eaSDKBPRNMn8En9Fi6gXg
3280,Street DT,Free Standing,30.4673,-90.9178,27698 Juban Rd,Denham Springs,LA,70726,,
3281,University,Food Court,37.659,-122.0621,25800 Carlos Bee Blvd,Hayward,CA,94542,Panda Express,#NAME?
3284,Street Non-DT,End Cap,33.8318,-118.1595,2718 E Carson St,Lakewood,CA,90712,Panda Express,vr_ZLs5OGVkjADZcNFPSPA
3285,Street DT,Free Standing,33.4133,-111.5457,165 S. Idaho Rd,Apache Junction,AZ,85119,Panda Express,aA2yrEfbbUp_AuL-Z5eFzQ
329,Mall,Food Court,47.83,-122.2726,"3000 184th St., Sw #830",Lynnwood,WA,98037,Panda Express - Temporarily Closed,c8Z_VS65Xc0vyV2lTEth_w
3294,University,Food Court,35.1498,-90.0492,499 University Center,Memphis,TN,38152,Panda Express,VWzgztGOmYRO_YUub88MOg
3295,University,Food Court,33.4535,-112.0731,120 E. Taylor Street,Phoenix,AZ,85004,,
3301,Street DT,Free Standing,33.4747,-84.4409,1195 Highway 85 N,Fayetteville,GA,30214,Panda Express,#NAME?
3303,Street DT,Free Standing,34.9528,-85.2462,1125 Battlefield Pkwy,Fort Oglethorpe,GA,30742,,
3315,Military,Food Court,32.3662,-84.9555,9220 Marne Road,Fort Benning,GA,31905,,
3316,University,Food Court,42.2753,-83.7415,530 S State Street,Ann Arbor,MI,48109,Panda Express,hAfxjwm5dBbWXEbsH80LmQ
3321,University,Food Court,34.224,-77.8701,601 S College Rd,Wilmington,NC,28403,,
335,Mall,Food Court,35.5793,-82.5255,3 South Tunnel Road #m-2,Asheville,NC,28805,Panda Express - Temporarily Closed,CDySpy36qZqvltX4SVT0eg
351,Mall,Food Court,34.0363,-118.0845,1632 Montebello Town Center,Montebello,CA,90640,Panda Express - Temporarily Closed,SSX53snYnx-VdMeXIQeTAQ
352,Mall,Food Court,36.0673,-115.0421,1300 Sunset Road Space #32833,Henderson,NV,89014,Panda Express - Temporarily Closed,2zPtma1ajsJlrXQak98TlQ
354,Mall,Food Court,26.1178,-80.2547,8000 W. Broward Blvd,Plantation,FL,33388,Panda Express - Temporarily Closed,g359p9jx8culoKoI1GlN2A
355,Street Non-DT,Free Standing,34.1357,-118.3616,3728 Cahuenga Blvd,Studio City,CA,91604,Panda Express,hsTa1ddKnbk1A6wDByUchw
356,Street Non-DT,Free Standing,33.8787,-118.3963,125 S Sepulveda Blvd,Manhattan Beach,CA,90266,Panda Express,ZIIm3_95R3FhoRixezfwvw
363,Mall,Food Court,39.5617,-104.8788,8515 Park Meadows Center Drive,Littleton,CO,80124,Panda Express - Temporarily Closed,f7_xmAs_XyE5jEpSRg7lTQ
364,Mall,Food Court,38.9564,-94.7194,11515 W. 95th H,Overland Park,KS,66214,Panda Express - Temporarily Closed,FOBxXQ_kEmsxoU37jEbujg
366,Store in Store,Food Court,34.272,-118.4985,16830 San Fernando Mission Bl.,Granada Hills,CA,91344,Panda Express,gIDqlCLhMiLgsv4BSBkeXw
368,Mall,Food Court,33.9097,-117.4578,1299 Galleria @tyler,Riverside,CA,92503,Panda Express - Temporarily Closed,OtTmQCKSViGi55xwJ4tIyg
378,Store in Store,Food Court,33.8052,-118.3305,24325 Crenshaw Blvd,Torrance,CA,90505,Panda Express,5Jb_8ybTWmuYtur1Soki3w
379,University,In Line,42.0236,-93.6456,2229 Lincoln Way,Ames,IA,50011,Panda Express - Temporarily Closed,YdbTpuZNmtH00s7PJfkBBw
382,Mall,Food Court,26.1694,-81.7943,1852 Tamiami Trail N,Naples,FL,34102,Panda Express - Temporarily Closed,dkNZliAf0zHVBbQ5g5XazA
385,Mall,Food Court,34.0734,-117.5568,1 Mill Circle Space F3,Ontario,CA,91764,,
386,Street DT,Free Standing,34.47,-117.3404,14799 Bear Valley Road,Hesperia,CA,92345,Panda Express,CUypEJ6-iqte_-yyiOen3g
387,University,Food Court,37.7636,-122.4588,500 Parnassus Ave,San Francisco,CA,94143,Panda Express - Temporarily Closed,PuzyazSBBGgRngmRWtCouw
389,CBD,Food Court,41.8851,-87.6317,100 W. Randolph C#17,Chicago,IL,60601,Panda Express - Temporarily Closed,kXBG_G7Zt_CXNG0043JuQw
393,Store in Store,Food Court,33.1787,-117.3266,2560 El Camino Real,Carlsbad,CA,92008,Panda Express,sPAi-LW5GoiZ6DxZLJgE8w
402,Mall,Food Court,44.2693,-88.4705,4301 W. Wisconsin Ave.,Appleton,WI,54915,,
411,Mall,Food Court,32.9662,-97.0425,3000 Grapevine Mills Parkway,Grapevine,TX,76051,Panda Express - Temporarily Closed,#NAME?
412,Street Non-DT,In Line,34.038,-118.4408,2204 Sawtelle Blvd.,Los Angeles,CA,90064,Panda Express,P5mGoVYPk0DLpXflKFoxPQ
415,Mall,Food Court,32.8735,-117.2101,"4545 La Jolla Village Dr.,",San Diego,CA,92122,Panda Express - Temporarily Closed,UCgHrK9kcLL5zu6CaIVALQ
417,Mall,Food Court,37.6716,-122.4718,86 Serramonte Center #703,Daly City,CA,94015,Panda Express - Temporarily Closed,CdmEFiaP3h3Jwhhp1a0G7w
423,Mall,Food Court,41.7188,-87.7825,482 Chicago Ridge Mall,Chicago Ridge,IL,60415,Panda Express - Temporarily Closed,IRpcvgTCCMlLSf46ZBoFtg
426,Street Non-DT,End Cap,34.2646,-118.5248,18080 Chatsworth St. #b,Granada Hills,CA,91344,Panda Express,pin16xTZOWxEYWStcD72wQ
427,Street Non-DT,In Line,38.2834,-122.275,255 Soscol Ave.,Napa,CA,94559,Panda Express,lSoInpKr_nQLs7YUa1WuwA
433,Street Non-DT,Free Standing,34.2576,-118.5805,20515 Devonshire St.,Chatsworth,CA,91311,Panda Express,4E4oCiygZb84S8bdNCFhzA
434,Street Non-DT,Free Standing,34.1059,-117.5298,12629 Foothill Blvd.,Rancho Cucamonga,CA,91739,Panda Express,49Ka_AL-CsT4RKn6efPiFg
435,Street Non-DT,Free Standing,34.0258,-118.2772,2828 S. Figueroa St.,Los Angeles,CA,90007,Panda Express,FUmqtjRsm30mJBcDIY5gxA
436,Mall,Food Court,41.1152,-85.1392,4201 Cold Water Rd.,Fort Wayne,IN,46805,,
437,Mall,Food Court,41.6909,-91.6019,1451 Coral Ridge Ave.,Coralville,IA,52241,Panda Express - Temporarily Closed,fHN6BNE6BXetyjnL1tDMwA
440,Casino,Food Court,35.6108,-115.3861,31900 Las Vegas Blvd S,Primm,NV,89019,Panda Express - Temporarily Closed,wxT2PciD4LmCNlYIhtiKiQ
447,Street Non-DT,End Cap,33.5392,-112.0481,7000 16th St. #100,Phoenix,AZ,85020,Panda Express,4NfjvMzUG5rbkxtPg-8pkw
448,Street Non-DT,End Cap,36.1501,-115.2427,1980 S. Rainbow Blvd #102,Las Vegas,NV,89146,Panda Express,Z5OoLZ_gKDHZGKs6gtR28w
450,Street Non-DT,End Cap,36.1454,-115.0648,2288 S.nellis Blvd Suite 2,Las Vegas,NV,89104,Panda Express,1i4iRBkkNU_o_S2pY7W7kQ
455,Mall,Food Court,40.2169,-111.6628,1200 Towne Centre #2072,Provo,UT,84601,Panda Express - Temporarily Closed,Ku1Oissg3S8-Kv9G_uqnpA
459,Street Non-DT,End Cap,33.8034,-117.8881,2055 East Katella Av,Anaheim,CA,92803,Panda Express,F2M6PBBmIRQVCUkQ1OUyOw
461,Mall,Food Court,41.7238,-71.4769,400 Bald Hill Road #f10,Warwick,RI,2886,Panda Express - Temporarily Closed,EIvSPS3x8Sv4d8wTUgtPCw
464,Street Non-DT,End Cap,38.425,-121.3931,9154 East Stockton 140,Elk Grove,CA,95624,Panda Express - Temporarily Closed,86IBH_wezObxTAFJ_Uz47A
465,University,Food Court,42.7266,-84.4807,427 North Shaw Lane,East Lansing,MI,48824,,
466,Street Non-DT,End Cap,21.4214,-157.8029,46-047 Kamehameha Highway,Kaneohe,HI,96744,Panda Express,MA0dp2SWBaH-RLV0v56iNA
467,Casino,Food Court,36.0605,-115.0411,1301 West Sunset Rd. C107,Henderson,NV,89014,Panda Express - Temporarily Closed,a7i-o5jRWgibGFEboEMYPQ
469,Street Non-DT,End Cap,36.1449,-115.2041,4590 W. Sahara Ave. Sp#101,Las Vegas,NV,89102,Panda Express,DitL2M_iiHq0DcuA1vNMAQ
471,Mall,Food Court,42.7031,-83.2967,4420 Baldwin Rd,Auburn Hills,MI,48326,Panda Express - Temporarily Closed,B_OKqdG7KNYGIejK1LlMlA
473,Street Non-DT,End Cap,36.0902,-115.1721,3999 Las Vegas Blvd. South,Las Vegas,NV,89119,Panda Express - Temporarily Closed,f16oe_yaGBh4AFK_mlBabw
474,Street Non-DT,End Cap,38.289,-122.0337,3334 N. Texas St. Suite D,Fairfield,CA,94533,Panda Express,ONcac-aK_R_-4_9PI3--Zw
480,Street Non-DT,End Cap,37.6917,-121.7735,2100-a Portola Ave,Livermore,CA,94550,Panda Express,8OUpI-kX_pGtMd5SLFt_gA
481,Mall,End Cap,21.2773,-157.7865,4211 Waialae Ave. A1&a2,Honolulu,HI,96816,Panda Express,JGxJXf4DrzyF4b36oiQEtQ
482,Street Non-DT,In Line,34.1496,-118.2463,249 N Glendale Ave,Glendale,CA,91206,Panda Express,kmOKhqIdzaz_Jg4tFEJSzg
487,Street Non-DT,In Line,34.2837,-118.7192,2667 Tapo Canyon Rd Food Court,Simi Valley,CA,93063,Panda Express,uTo84vEKQIqtWiGHexUBcw
488,Street Non-DT,End Cap,33.6377,-112.2174,7369 W. Bell Rd. Suite 1,Peoria,AZ,85382,Panda Express,aTZ2HR6jvbXhJoavNFKxZg
490,Mall,Food Court,41.4703,-87.307,2282 Southlake Mall,Merrillville,IN,46410,Panda Express - Temporarily Closed,AiSlUXNXtV5rsMVEmc-Bvg
491,Mall,Food Court,40.1423,-88.2429,2000 N. Neil St,Champaign,IL,61820,Panda Express - Temporarily Closed,MA5R-mV6ljRM1MK6Mdiv5g
496,Street Non-DT,End Cap,36.1156,-115.1023,3318 E. Flamingo Rd. Suite A,Las Vegas,NV,89121,Panda Express,Y0T8dk93Fl_4k_BXQPVWdw
498,Casino,Food Court,36.1229,-115.1685,3355 Las Vegas Blvd. South,Las Vegas,NV,89109,Panda Express - Temporarily Closed,WMj5Uj04pAqFxLMnJQcQqw
499,Street Non-DT,End Cap,33.8052,-118.3508,3737 Pch Suite A,Torrance,CA,90505,Panda Express,rulzte5SpACdXSfgItpo0A
500,Street Non-DT,End Cap,33.0673,-117.2624,1084 N. El Camino Real #e,Encinitas,CA,92024,Panda Express,kj9g39Mz_q21831-2ya3SQ
502,University,In Line,40.7982,-77.8615,7 Hub/robeson Center,University Park,PA,16802,Panda Express - Temporarily Closed,H54yoBuJXAs1Esn-u6XwZg
506,Street Non-DT,End Cap,40.6253,-111.8505,6927 Park Centre Dr,Salt Lake City,UT,84121,Panda Express,LgHTvlhN3tuzrsWzfMZ9mA
508,Mall,In Line,21.4192,-157.805,46-056 Kamehameha Highway,Kaneohe,HI,96744,Panda Express - Temporarily Closed,o2iu_z2w0Ligoz2pCNoBDA
509,Street Non-DT,End Cap,33.6108,-111.9964,3923 E. Thunderbird Rd. #111,Phoenix,AZ,85032,Panda Express,7wgNlcLTfQq8CHBob7AGHg
510,Mall,Food Court,45.4364,-122.5729,12000 Se 82nd Ave.,Happy Valley,OR,97086,Panda Express - Temporarily Closed,xmlYTE1Ot5cSD0l3T5xMpQ
511,Mall,Food Court,33.5247,-117.1546,40820 Winchester Rd,Temecula,CA,92591,Panda Express - Temporarily Closed,KTQv5MbcMZmknTY3hcYvnQ
512,Mall,Food Court,43.6086,-116.2781,350 N. Milwaukee,Boise,ID,83704,Panda Express - Temporarily Closed,a7wYD9rVUPqfp6Mxz5obVQ
515,Street Non-DT,In Line,42.0519,-87.9988,1454 Golf Rd.,Rolling Meadows,IL,60008,Panda Express,GZPjCnAebkOsvJWjq7P9mQ
516,Street Non-DT,End Cap,42.3851,-87.9779,7105 Grand Ave.,Gurnee,IL,60031,Panda Express,xKFkKVJM4g8qtLOMHCFIxA
517,Street Non-DT,End Cap,37.8181,-121.9969,495 San Ramon Valley Blvd,Danville,CA,94526,Panda Express,LIMiFwn684D_hFK_kp49SA
518,Street Non-DT,End Cap,37.9299,-122.0152,2280 Oak Grove Rd.,Walnut Creek,CA,94598,Panda Express,Q_Xpsejy9v0xaw8bxTc7sQ
522,Street Non-DT,End Cap,40.7246,-111.8586,1126 E. 2100 South Suite B,Salt Lake City,UT,84106,Panda Express,jiABMifMsnqFVo6VHoyrRQ
523,Mall,Food Court,40.5621,-111.895,10450 S. State St.,Sandy,UT,84070,Panda Express - Temporarily Closed,G99K0zYWa2jxzYiqUJhV5Q
524,Street Non-DT,End Cap,18.3959,-65.9973,"Plaza Escorial, Ave Regimiento 65 De Infanteria",San Juan,PR,924,,
527,Street Non-DT,Free Standing,40.2728,-111.6831,494 E 1300 S,Orem,UT,84097,Panda Express,#NAME?
528,Street Non-DT,End Cap,33.6667,-112.1236,3013 W. Agua Fria Freeway C1-a,Phoenix,AZ,85027,Panda Express,n1S7XnZfCCDIWlMZ8yUvEw
529,Street DT,Free Standing,33.3643,-111.9124,1714 E. Guadalupe Rd,Tempe,AZ,85283,Panda Express,GibwaDiqJJ_62x0h3oCyxA
530,Theme Park,In Line,34.1362,-118.3537,1000 Universal Terrace Pkwy,Universal City,CA,91608,Panda Express - Temporarily Closed,KpzzDeOPQB6rVQ68k7u98Q
531,Store in Store,Food Court,33.7902,-118.0292,11861 Valley View Blvd.,Garden Grove,CA,92845,Panda Express,v9mPHLv-5OyDENLoUkTalQ
532,Street Non-DT,End Cap,37.3226,-121.9941,5180 Stevens Creek Road #e,San Jose,CA,95129,Panda Express,1llTLos1NS-vwfIUePG9CA
533,Street Non-DT,End Cap,34.1394,-118.0138,682 W. Huntington Dr.,Monrovia,CA,91016,Panda Express,y02WgxDfyIxkA2KXvDJuEw
534,Street Non-DT,End Cap,34.5997,-118.1471,39450 10th St. West Suite C,Palmdale,CA,93551,Panda Express,u4zYa-wlLvrJMaOpGoAQXg
537,Street Non-DT,End Cap,40.6258,-111.9391,6910 S. Redwood Rd. Space A,West Jordan,UT,84084,Panda Express,xatZeX3faPWOtCCydg_qKg
538,Street Non-DT,End Cap,37.8917,-122.1235,3608 Mt. Diablo Blvd Bldg B,Lafayette,CA,94549,Panda Express,dBvOr3Tx50UcYHIwPe150g
539,Street Non-DT,In Line,37.1118,-113.5553,245 N. Red Cliffs Dr #15,Saint George,UT,84790,Panda Express,OAuxKonREKS89XoARe2Plw
541,Street Non-DT,End Cap,33.48,-111.9979,3923 E Thomas Rd,Phoenix,AZ,85018,Panda Express,1F4T9e6bRFwL11wnNxW4Ng
542,Street Non-DT,End Cap,32.7501,-117.1638,120 Washington St.,San Diego,CA,92103,Panda Express,OsDg_4BKcJDHFj9fBza_IQ
543,Street Non-DT,End Cap,33.8594,-117.9232,150 E. Orangethorpe Ave.,Fullerton,CA,92832,Panda Express,7WQ-ody95fmCHh3fn5fC3w
544,Street Non-DT,Free Standing,39.8801,-105.0917,8461 Church Ranch Blvd,Westminster,CO,80020,Panda Express,WT1h6HWe3yJsUTXeIa28Jg
545,Street Non-DT,End Cap,39.5431,-104.9425,9563 South University Blvd.,Highlands Ranch,CO,80126,Panda Express,LBaoy6kNKZOJDyppvrX4eQ
546,Street Non-DT,In Line,32.9378,-117.1008,12030 Scripps Summit Drive,San Diego,CA,92131,Panda Express,fflvL0ZSk1YdkeDdc4-VqQ
554,Mall,In Line,39.9172,-88.9606,1085 Hickory Point Mall,Forsyth,IL,62535,Panda Express - Temporarily Closed,DmOGeKKNsq5JAPadQxGqzg
555,Street Non-DT,End Cap,33.6399,-112.0609,903 E. Bell Rd #101,Phoenix,AZ,85022,Panda Express,caBiQN3OwW4P3hfUFm2vQw
556,Street Non-DT,End Cap,36.101,-115.0544,5516 Boulder Highway,Las Vegas,NV,89122,Panda Express,#NAME?
560,Street Non-DT,End Cap,33.6568,-117.9188,2300 Harbor Boulevard N-8,Costa Mesa,CA,92626,Panda Express,uo7ObSxGX46SIV2AQKMgnw
562,Street Non-DT,End Cap,36.8479,-119.7914,7685 N. Blackstone Ave.,Fresno,CA,93720,Panda Express,07PMXsRyeBTnNe1o3Ei2Hg
565,Street Non-DT,End Cap,33.9522,-118.1635,8616 Garfield Ave,South Gate,CA,90280,Panda Express - Temporarily Closed,TAWFz4rTxBYjnOckSEiEGA
566,Street Non-DT,End Cap,47.0483,-122.832,4210 Martin Way Se #107,Olympia,WA,98516,Panda Express,IG5RHrnMad9exR0rm-jLmg
568,Street Non-DT,End Cap,36.0012,-115.1053,2654 W Horizon Ridge Pkwy,Henderson,NV,89052,Panda Express,kj1KQgC-mCRV4vYZlWitzg
569,Mall,Food Court,33.5615,-117.6698,27000 Crown Valley Parkway,Mission Viejo,CA,92691,Panda Express - Temporarily Closed,tEB-OXE5ek8-pIKzF4VHCw
571,Street Non-DT,End Cap,35.1133,-106.7015,2760 Coors Blvd NW,Albuquerque,NM,87120,Panda Express,GV92gFhOHU-WoW3MtbQSJQ
574,Street Non-DT,End Cap,47.8493,-122.2542,1402 164th St. Sw #301,Lynnwood,WA,98037,Panda Express,4o6LBmDJtkxtzf1M_nMqOg
575,Street Non-DT,End Cap,34.1955,-118.6064,6859 Topanga Canyon Blvd.,Canoga Park,CA,91303,Panda Express,Tb7S0jV_dRnuveh9hmqotA
578,Street Non-DT,End Cap,45.5052,-122.4411,1089 N.w. Civic Dr. #j1,Gresham,OR,97030,Panda Express,gRuqXAFJM6sVUG2vrYOhGQ
579,Street DT,Free Standing,35.1351,-106.6115,1408 Mercantile Ave,Albuquerque,NM,87107,Panda Express,XzfyORBRF2SiS771hw9CeA
581,Casino,Food Court,36.1128,-115.0623,5111 Boulder Highway,Las Vegas,NV,89122,Panda Express - Temporarily Closed,AiXzyI2Xehh-1yvbB-WcYw
582,Street DT,Free Standing,36.0716,-115.0906,3840 E. Sunset Road,Las Vegas,NV,89120,Panda Express,JF26V4OaZNTJIaDL8950HA
583,Street Non-DT,End Cap,41.9204,-88.2751,110 S. Kirk Rd.,Saint Charles,IL,60175,Panda Express,ORQ6T0wL0sYo00JohPaQmA
586,Street Non-DT,End Cap,33.3798,-111.6871,1959 South Power Rd. Space#107,Mesa,AZ,85208,Panda Express,8AH0BbxfwLEPR8WE8PBr6g
587,University,Food Court,34.0577,-117.8234,"Campus Center, 3801 W Temple Ave",Pomona,CA,91768,Panda Express - Temporarily Closed,5Mhsx_NFfcNhoSsjIHid6Q
590,University,In Line,32.2328,-110.952,1303 E University Blvd,Tucson,AZ,85719,Panda Express - Temporarily Closed,XHKCS37UqU4cUoaKAuQ2pQ
591,CBD,In Line,41.8779,-87.634,302 S. Wells,Chicago,IL,60606,Panda Express - Temporarily Closed,O8P17VtBUpqrHthrMz8XSA
593,Mall,Food Court,42.7205,-84.4199,1982 W Grand River Ave F8,Okemos,MI,48864,Panda Express - Temporarily Closed,MXuYCgQLLS7C_fQ_tnIFJQ
594,Street Non-DT,End Cap,33.6671,-112.1872,20020 N. 59th Ave. Space# 101,Glendale,AZ,85308,Panda Express,dYmm5468BdWxWgksXpy2TQ
596,Street Non-DT,End Cap,36.1585,-115.3112,9795 W. Charleston Blvd.,Las Vegas,NV,89117,Panda Express,wShT0KXCW0ZAnNKdJr_1pg
599,Mall,Food Court,47.6596,-117.4236,808 W. Main St. Space Fc-4,Spokane,WA,99201,Panda Express - Temporarily Closed,7NJeR2oC804hZ6JCDu8aOw
600,Mall,Food Court,36.715,-121.661,1340 Northridge Mall,Salinas,CA,93906,Panda Express - Temporarily Closed,u_PzjfNHN__vcTxxu2sWYQ
602,Street Non-DT,End Cap,33.1082,-96.8068,3511 Preston Road Suite #1,Frisco,TX,75034,Panda Express,ebMVbmC-0n82x-cq4NnO4w
605,Street Non-DT,End Cap,29.5702,-98.3269,8250 Agora Parkway #148,Selma,TX,78154,Panda Express,9IXLWhDwyTtsc8XPLGzmrw
606,Street Non-DT,End Cap,32.7799,-117.0096,"5500 Grossmont Cntr Drive,",La Mesa,CA,91942,Panda Express,y7qxwiqTEAk9SrVpcxajDw
609,Street Non-DT,End Cap,38.8039,-121.2734,2210 Sunset Blvd. Space# 100,Rocklin,CA,95765,Panda Express,O0X8RTXaUKgzp_9k2u4YQA
610,Street Non-DT,End Cap,40.6435,-111.8894,5888 South State Street,Murray,UT,84107,Panda Express,RTMcJy3QigmH3rpfsr-c7w
611,Street Non-DT,End Cap,40.6498,-111.9394,5594 S Redwood Road,Taylorsville,UT,84123,Panda Express,QPpjAykXvsKe5TfWqzWR0Q
613,Street Non-DT,End Cap,29.5496,-98.6656,11619 Bandera Road #101,San Antonio,TX,78250,Panda Express,bLIIoIHew2oSCJ554XPUww
615,Street Non-DT,End Cap,43.6187,-116.3538,1500 North Eagle Rd.,Meridian,ID,83642,Panda Express,vaDZQ6YrhHkWsJFFSD-TSQ
616,Street Non-DT,End Cap,35.6419,-106.0127,3522 Zafarano Dr. Suite F1,Santa Fe,NM,87505,Panda Express,ClDPpygyP4KUnHLDgwj37w
618,Street Non-DT,End Cap,34.0173,-118.4084,3812 Midway,Culver City,CA,90232,Panda Express,CH4xCOgZXex0R7zPx3psLA
619,Street Non-DT,End Cap,38.6722,-121.2721,5871 Sunrise Blvd,Citrus Heights,CA,95610,Panda Express,Sf3pqlosueTs293s2W_E0g
620,Casino,Food Court,36.0207,-115.0902,2300 Paseo Verde #2006,Henderson,NV,89012,Panda Express - Temporarily Closed,mGAKSLS0l5ekFlJulj_wvQ
621,Casino,Food Court,36.1145,-115.1948,4321 West Flamingo Road #1241,Las Vegas,NV,89103,Panda Express,xQIuQz-6i28ekYCNKQZvig
625,Street Non-DT,End Cap,38.6509,-121.1648,1840 Prairie City Rd #300,Folsom,CA,95630,Panda Express,222PaCFoIIhiEkV8QpqcTw
626,Mall,Food Court,33.3017,-111.8985,3111 West Chandler Blvd,Chandler,AZ,85226,Panda Express - Temporarily Closed,Y3wCZIntMd27fXiMnJYicQ
627,Street Non-DT,End Cap,33.6407,-112.3544,13732 W. Bell Rd. Space# 16,Surprise,AZ,85374,Panda Express,fxZ8B05ROM1BSAdlh7p1MQ
628,Street Non-DT,End Cap,32.252,-110.8933,2485 N. Swan Rd. Space# 101,Tucson,AZ,85712,Panda Express,FrOZFs5gtkYQKdTGBTKx3A
629,Street Non-DT,Free Standing,32.9876,-96.8417,17602 Midway Road,Dallas,TX,75287,Panda Express,AwfYam3Bf8IMkRv4JIeLFg
631,Street Non-DT,End Cap,33.3796,-111.756,3440 East Baseline Road,Mesa,AZ,85204,Panda Express,H069fdb1NOIhFaIuLzAf1g
632,Street Non-DT,Free Standing,32.9423,-97.116,215 North Kimball Ave.,Southlake,TX,76092,Panda Express,xMZ9j27-V4UkaAnhRwx_9Q
633,Mall,Food Court,37.3253,-121.9454,2855 Stevens Creek Blvd,Santa Clara,CA,95050,Panda Express - Temporarily Closed,JRMxCHO7xRyLQCiC5zUDHQ
635,Store in Store,Food Court,33.1037,-117.2687,6951 El Camino Real,Carlsbad,CA,92009,Panda Express,YvUXMzn9vGyrtk29YNB0lw
638,Street Non-DT,End Cap,34.066,-117.2696,745 E. Hospitality Lane,San Bernardino,CA,92408,Panda Express,QonlXxP1gjhp5mSv7qZBTw
639,Street Non-DT,End Cap,45.5181,-122.5598,10090 S.e. Washington St. #120,Portland,OR,97216,Panda Express,AZsQZRGeX1xSe_rArezXHg
640,Street Non-DT,In Line,33.6764,-111.9737,21001 Tatum Blvd,Phoenix,AZ,85050,Panda Express,ZaMY0vMwnpx-kbAK5ROhHg
641,Mall,In Line,40.3917,-86.85,2415 Sagamore Pkwy.,Lafayette,IN,47905,Panda Express - Temporarily Closed,dy2nDF54JS045EmIUbVFJA
642,Casino,Food Court,36.2499,-115.2441,4949 North Rancho Drive,Las Vegas,NV,89130,Panda Express - Temporarily Closed,6OjAOpupZOllj6mzLomVuQ
643,Street Non-DT,End Cap,34.4263,-118.5388,26447 Bouquet Canyon Road,Santa Clarita,CA,91350,Panda Express,y8Fm2CdE9-ZTaOmtAlR9DQ
644,Street Non-DT,End Cap,39.7064,-105.082,7660 W. Virginia Ave Unit D,Lakewood,CO,80226,Panda Express,1GNcpDVYdkYYCvgLn2AcDQ
647,Street DT,Free Standing,34.1901,-118.3272,1541 N. Victory Pl.,Burbank,CA,91506,Panda Express,4DTvttJ7hYZ1JGELJ9wUag
648,Street Non-DT,End Cap,38.2486,-122.6237,301 S. Mcdowell Blvd Space #a,Petaluma,CA,94952,Panda Express,0FG-D_-S5FimYnMrHtZ3SA
649,Street Non-DT,End Cap,33.8789,-117.9634,1931 W. Malvern Ave.,Fullerton,CA,92833,Panda Express,uJCaezX-YZkdm4WTO_teIA
650,Street Non-DT,End Cap,33.9158,-117.9686,1350 S Beach Blvd Suite A,La Habra,CA,90631,Panda Express,OMTxgnd7BdbuuYy28q9hVw
