STORE ID,VENUE,SUB VENUE,Lat,Lng,Address,CITY,STATE,ZIP
1034,Street Non-DT,End Cap,33.7101,-112.1125,2501 W. Happy Valley Road,Phoenix,AZ,85085
1036,Street Non-DT,End Cap,45.3675,-122.839,21155 Sw Baler Way,Sherwood,OR,97140
1037,Travel Plaza,Food Court,41.7837,-87.9074,5800 Tri-State Tollway,Hinsdale,IL,60523
1038,Travel Plaza,Food Court,42.2531,-87.9008,13783 W. Oasis Service Rd.,Lake Forest,IL,60045
1039,Travel Plaza,Food Court,41.9007,-88.739,2700 Crego Rd.,Dekalb,IL,60115
1040,Street DT,Free Standing,35.1291,-106.5351,9500 Montgomery Blvd. Ne,Albuquerque,NM,87111
1041,Street DT,Free Standing,29.3572,-98.5291,2221 Sw Military,San Antonio,TX,78224
1042,Street DT,Free Standing,34.6078,-118.1471,39922 10th St West,Palmdale,CA,93551
1043,Travel Plaza,Food Court,41.5789,-87.5994,700 E Tri-State Tollway,South Holland,IL,60473
1044,Street DT,Free Standing,38.6555,-121.5273,2940 Del Paso Road,Sacramento,CA,95834
1045,Street Non-DT,End Cap,34.2347,-118.467,9008 Sepulveda Blvd.,North Hills,CA,91343
1046,Street Non-DT,End Cap,38.4088,-121.3523,9304 Elk Grove Blvd,Elk Grove,CA,95624
1047,Street Non-DT,End Cap,33.2818,-111.7891,3765 S. Gilbert Road,Gilbert,AZ,85296
1048,Street DT,Free Standing,38.6569,-121.3837,4985 Watt Ave,North Highlands,CA,95660
1049,Street DT,Free Standing,29.546,-98.5766,11220 Huebner Road,San Antonio,TX,78230
1050,Street DT,Free Standing,38.243,-122.0174,402 Lawler Center Drive,Suisun City,CA,94585
1051,Street DT,Free Standing,45.3342,-122.7672,8755 Sw Robert Burns Drive,Wilsonville,OR,97070
1052,Street DT,Free Standing,40.3876,-111.8238,959 West State Street,American Fork,UT,84003
1053,Street Non-DT,End Cap,34.4443,-118.574,28162 Newhall Ranch Road,Santa Clarita,CA,91355
1054,Street DT,Free Standing,41.7824,-87.8688,185 Countryside Plaza,Countryside,IL,60525
1055,Street DT,Free Standing,33.6808,-96.6094,4030 N Hwy 75,Sherman,TX,75090
1056,Mall,Food Court,34.0006,-118.1598,150 Citadel Dr. Fc-b,City Of Commerce,CA,90040
1058,Street DT,Free Standing,41.6199,-87.8485,31 Orland Square Dr,Orland Park,IL,60462
1059,Street DT,Free Standing,35.3933,-118.966,2659 Mt. Vernon Ave.,Bakersfield,CA,93306
106,Mall,Food Court,21.2913,-157.8443,1450 Ala Moana Blvd,Honolulu,HI,96814
1060,Street DT,Free Standing,32.6991,-114.601,1900 East 16th St,Yuma,AZ,85365
1061,Street DT,Free Standing,33.695,-117.3349,29255 Central Ave.,Lake Elsinore,CA,92532
1062,Street Non-DT,End Cap,34.1326,-117.9857,904 Hamilton Rd,Duarte,CA,91010
1064,Mall,Food Court,34.0584,-118.419,10250 Santa Monica Blvd.,Los Angeles,CA,90067
1065,University,End Cap,33.4228,-111.9346,777 S. College Ave.,Tempe,AZ,85281
1066,Mall,Food Court,41.6196,-87.8488,340 Orland Square,Orland Park,IL,60462
1067,Street Non-DT,End Cap,36.9161,-121.7781,20 Ohlone Pkwy Space #202,Watsonville,CA,95076
1068,Mall,Food Court,37.6359,-122.4188,1150 El Camino Real,San Bruno,CA,94066
1070,Street Non-DT,End Cap,35.6146,-120.6832,90 Niblick Road,Paso Robles,CA,93446
1072,Street Non-DT,End Cap,29.4927,-98.7031,10670 Culebra Road,San Antonio,TX,78251
1073,Street DT,Free Standing,48.7714,-122.461,1000 East Sunset Drive,Bellingham,WA,98226
1074,Street DT,Free Standing,47.2558,-122.5188,6101 6th Ave,Tacoma,WA,98406
1076,Street DT,Free Standing,34.1955,-118.3489,2585 N. Hollywood Way,Burbank,CA,91505
1077,Street DT,Free Standing,32.5821,-97.1343,1171 N. Hwy 287,Mansfield,TX,76063
1078,Street DT,Free Standing,32.3542,-111.0937,8140 N. Cortaro Road,Tucson,AZ,85743
1079,Street DT,Free Standing,33.3499,-111.7205,31 S. Higley Rd.,Gilbert,AZ,85296
108,Mall,Food Court,33.7765,-117.8703,2800 N. Main St. #912,Santa Ana,CA,92701
1080,Street DT,Free Standing,47.6646,-117.1939,15603 E. Broadway Ave,Veradale,WA,99037
1081,Street DT,Free Standing,28.4905,-81.428,4064 Millenia Blvd.,Orlando,FL,32839
1084,Street Non-DT,End Cap,43.5973,-116.3901,750 South Progress Ave.,Meridian,ID,83642
1085,Street Non-DT,End Cap,39.6388,-104.792,16891 East Quincy Ave.#a,Aurora,CO,80012
1086,Street Non-DT,End Cap,33.7016,-117.9353,"18011 Newhope Street, Suite #a",Fountain Valley,CA,92708
1087,Street Non-DT,End Cap,39.8143,-94.8136,5301 North Belt Highway,Saint Joseph,MO,64506
1088,Street DT,End Cap,47.8207,-122.2887,4120 196th St SW,Lynnwood,WA,98036
109,Mall,Food Court,34.4734,-117.3482,14400 Bear Valley Road,Victorville,CA,92392
1090,Street DT,Free Standing,27.8359,-82.6821,7000 Us Highway 19 N,Pinellas Park,FL,33781
1091,Street DT,Free Standing,41.5989,-87.5594,1300 Torrence Ave,Calumet City,IL,60409
1092,Street Non-DT,Free Standing,38.5612,-121.7655,1491 West Covell Blvd.,Davis,CA,95616
1093,Street Non-DT,End Cap,36.8137,-119.7908,5347 North Blackstone Ave,Fresno,CA,93710
1094,Street DT,Free Standing,45.6789,-122.6665,408 Ne 78th St.,Vancouver,WA,98665
1095,Street DT,Free Standing,34.2495,-84.4771,1401 Riverstone Pkwy.,Canton,GA,30114
1097,Street Non-DT,End Cap,38.4083,-121.4478,5010 Elk Grove Blvd.,Elk Grove,CA,95758
1098,Street DT,Free Standing,32.5944,-117.0354,1820 Main Court,Chula Vista,CA,91911
1099,Street DT,Free Standing,33.3782,-112.1664,5010 W. Baseline Rd.,Laveen,AZ,85339
110,Mall,Food Court,40.7271,-74.0384,30-303 Mall Drive W.,Jersey City,NJ,7310
1100,Street DT,Free Standing,39.9579,-105.1695,301 Center Drive,Superior,CO,80027
1101,Street Non-DT,End Cap,32.5704,-97.3205,12858 South Freeway,Burleson,TX,76028
1102,Street Non-DT,In Line,41.8818,-87.6266,29 East Madison,Chicago,IL,60602
1103,Street Non-DT,End Cap,32.9565,-117.0362,13624 Poway Road,Poway,CA,92064
1104,Mall,Food Court,27.9326,-82.325,501 Brandon Town Center Dr,Brandon,FL,33511
1105,Street DT,Free Standing,45.6178,-122.4766,526 Se 192 Ave.,Vancouver,WA,98683
1106,Street Non-DT,End Cap,33.8887,-117.8108,18503 Yorba Linda Blvd.,Yorba Linda,CA,92885
1107,Street Non-DT,End Cap,39.7408,-105.0818,1509 Wadsworth Blvd.,Lakewood,CO,80214
1108,Street DT,End Cap,29.8786,-95.6505,15951 Fm529,Houston,TX,77095
1109,Street Non-DT,Free Standing,29.9175,-95.4136,10315 North Fwy,Houston,TX,77037
1110,Street Non-DT,End Cap,45.5769,-122.6815,1440 N. Lombard St.,Portland,OR,97217
1113,Street Non-DT,End Cap,37.6089,-122.0651,30158 Industrial Parkway,Hayward,CA,94544
1114,Casino,Food Court,36.1564,-115.3336,11011 W. Charleston Blvd,Las Vegas,NV,89135
1115,Street Non-DT,End Cap,45.5397,-122.8669,2785 Nw Town Center Drive,Hillsboro,OR,97006
1117,Street DT,Free Standing,33.3961,-84.744,1015 Bullsboro Rd.,Newnan,GA,30265
112,Mall,Food Court,37.7279,-122.4771,3251 20th Ave. #250h,San Francisco,CA,94132
1121,Street DT,Free Standing,33.8031,-84.1933,6006 Memorial Drive,Stone Mountain,GA,30083
1122,Street DT,Free Standing,33.8835,-84.4752,2654 Spring Road,Smyrna,GA,30080
1124,University,In Line,42.2913,-83.7174,2101 Bonisteel,Ann Arbor,MI,48109
1125,Street Non-DT,End Cap,32.7966,-116.9626,190 North Magnolia Ave.,El Cajon,CA,92020
1127,Mall,Food Court,38.8434,-104.763,750 Citadel Drive East,Colorado Springs,CO,80909
1128,Street Non-DT,End Cap,34.28,-118.8666,840 East Los Angeles Ave,Moorpark,CA,93021
1129,Street DT,Free Standing,36.054,-115.1716,7470 S. Las Vegas Blvd,Las Vegas,NV,89123
113,Mall,Food Court,35.3375,-119.035,2701 Ming Ave.,Bakersfield,CA,93304
1130,Street DT,End Cap,33.4429,-84.3232,11481 Tara Blvd,Lovejoy,GA,30250
1132,Street DT,Free Standing,43.6654,-116.2801,6675 N. Glenwood St.,Garden City,ID,83714
1134,Casino,In Line,36.2016,-115.1952,2400 North Rancho Drive,Las Vegas,NV,89130
1135,Street DT,Free Standing,33.9848,-84.4262,4275 Ne Roswell Rd.,Marietta,GA,30062
1136,Store in Store,Food Court,40.239,-76.9339,3301 Trindle Rd.,Camp Hill,PA,17011
1137,Street DT,End Cap,38.7504,-121.3087,3981 Foothills Blvd,Roseville,CA,95747
1138,Street Non-DT,End Cap,37.9449,-122.0569,2380 Monument Boulevard,Pleasant Hill,CA,94523
1139,Street DT,Free Standing,45.5511,-122.9008,21895 Nw Imbrie,Hillsboro,OR,97124
114,Store in Store,Food Court,34.1251,-118.0577,745 W. Naomi Avenue,Arcadia,CA,91006
1140,Street DT,Free Standing,28.5231,-81.5878,3154 Daniels Road,Winter Garden,FL,34787
1141,Street DT,Free Standing,33.6999,-117.8352,2190 Barranca Pkwy,Irvine,CA,92606
1142,Street DT,Free Standing,33.936,-117.2785,12610 Day Street,Moreno Valley,CA,92553
1143,Street DT,Free Standing,38.875,-121.3033,105 Ferrari Ranch Road,Lincoln,CA,95648
1145,Street DT,Free Standing,34.0627,-117.2221,2005 W. Redlands Blvd.,Redlands,CA,92373
1146,Street DT,Free Standing,29.6968,-95.298,1250 Gulfgate Center Mall,Houston,TX,77087
1147,Street Non-DT,End Cap,33.7426,-116.3044,42175 Washington St.,Palm Desert,CA,92211
1148,Street DT,Free Standing,40.0834,-82.4283,1295 North 21st Street,Newark,OH,43055
1149,CBD,In Line,41.8849,-87.6231,130 East Randolph,Chicago,IL,60601
1151,Street DT,Free Standing,32.6708,-97.2016,4661 Little Road,Arlington,TX,76017
1152,Street DT,Free Standing,39.3561,-76.7032,6514 Reisterstown Rd.,Baltimore,MD,21215
1153,Street DT,Free Standing,32.6588,-97.069,2220 S. E. Green Oaks Blvd.,Arlington,TX,76018
1154,Street DT,Free Standing,33.3051,-111.7435,2491 South Market Street,Gilbert,AZ,85297
1155,Street DT,Free Standing,32.1915,-110.8562,6370 East Golf Links Road,Tucson,AZ,85730
1156,Street DT,Free Standing,29.9204,-95.6068,12895 Farm To Market 1960 Rd W,Houston,TX,77065
1157,Street DT,Free Standing,40.1463,-82.9222,85 Maxtown,Westerville,OH,43082
1158,Street DT,Free Standing,35.087,-106.5321,838 Eubank Blvd.,Albuquerque,NM,87123
1159,Street DT,Free Standing,33.1996,-96.7086,6970 Virginia Pky,Mckinney,TX,75071
1160,Street DT,Free Standing,27.0504,-82.3958,4201 Tamiami Trail,Venice,FL,34293
1161,Street DT,Free Standing,47.3584,-122.1101,17335 Se 270th Place,Covington,WA,98042
1162,Street DT,Free Standing,40.0649,-82.8637,5299 North Hamilton Road,Columbus,OH,43230
1163,Street DT,Free Standing,39.8792,-83.0433,1760 Stringtown Rd.,Grove City,OH,43123
1164,Street DT,Free Standing,27.917,-82.7644,2200 East Bay Drive,Largo,FL,33771
1165,Street DT,Free Standing,39.9866,-82.7855,8064 East Broad St.,Reynoldsburg,OH,43068
1166,Street DT,Free Standing,29.789,-95.7194,1325 Fry Rd,Katy,TX,77449
1167,Street DT,Free Standing,32.8906,-96.4708,2400 Horizon Rd,Rockwall,TX,75032
1168,Street DT,Free Standing,29.9979,-95.1738,6946 Fm 1960 East,Humble,TX,77346
117,Mall,Food Court,33.7456,-118.0093,2105 Westminster Mall,Westminster,CA,92683
1170,Street Non-DT,End Cap,33.938,-118.1293,8510 Firestone Blvd.,Downey,CA,90241
1171,Street DT,Free Standing,32.6339,-97.3703,7554 Mc Cart Ave.,Fort Worth,TX,76123
1172,Street DT,Free Standing,28.3414,-81.4161,1190 West Osceola Parkway,Kissimmee,FL,34741
1174,Street DT,Free Standing,25.9258,-80.1722,1405 Ne 163rd Rd.,North Miami Beach,FL,33162
1176,Street DT,Free Standing,32.423,-96.8391,1330 Hwy 77 North,Waxahachie,TX,75165
1177,Street DT,Free Standing,28.8007,-81.3317,1460 Rinehart Road,Sanford,FL,32771
118,Mall,Food Court,34.1451,-118.2589,1134 Glendale Galleria,Glendale,CA,91210
1180,Street DT,Free Standing,32.7503,-97.0978,1000 N. Collins,Arlington,TX,76011
1181,Street DT,Free Standing,32.7627,-97.1683,8601 Anderson Blvd,Fort Worth,TX,76120
1182,Street DT,Free Standing,47.7455,-117.4049,9522 N Newport Hwy,Spokane,WA,99218
1183,Street Non-DT,End Cap,47.3164,-122.3139,31827 Pacific Highway South,Federal Way,WA,98003
1184,Street Non-DT,End Cap,33.832,-118.0314,5825 Lincoln Avenue,Buena Park,CA,90620
1185,Street Non-DT,End Cap,33.6201,-111.8769,14850 N Frank Lloyd Wright Blv,Scottsdale,AZ,85260
1187,Street Non-DT,End Cap,41.7512,-88.005,2423 75th St.,Darien,IL,60561
1188,Street DT,Free Standing,26.046,-80.2491,5820 South University Drive,Davie,FL,33328
119,Mall,Food Court,34.0107,-118.3364,3650 M.l.king Jr. Blvd #137,Los Angeles,CA,90008
1192,Street DT,Free Standing,35.1663,-114.5644,600 Highway 95,Bullhead City,AZ,86442
1193,Street DT,End Cap,38.4284,-122.7411,740 Stony Point Road,Santa Rosa,CA,95407
1195,Mall,In Line,33.8441,-118.261,20700 Avalon Blvd,Carson,CA,90746
1196,Mall,Food Court,32.8685,-96.7735,8687 North Central Expressway,Dallas,TX,75225
1197,Street DT,Free Standing,32.682,-114.6498,2495 South Avenue B,Yuma,AZ,85364
1201,Street DT,Free Standing,34.1896,-118.9337,2690 Teller Road,Newbury Park,CA,91320
1204,Street DT,Free Standing,32.8787,-97.3805,1149 N. Saginaw Blvd.,Saginaw,TX,76179
1206,Street Non-DT,End Cap,28.6512,-81.4674,1710 South Orange Blossom,Apopka,FL,32703
1207,Street DT,Free Standing,34.6313,-118.22,5025 West Avenue N,Lancaster,CA,93536
1208,Street DT,End Cap,20.8781,-156.4566,55 Pakaula St,Kahului,HI,96732
1209,Street DT,End Cap,47.2884,-122.314,34919 Enchanted Parkway South,Federal Way,WA,98003
1210,Street DT,Free Standing,27.9372,-82.2639,1251 East Brandon Blvd,Brandon,FL,33511
1212,Street Non-DT,End Cap,34.0984,-118.3108,5543 West Sunset Blvd.,Los Angeles,CA,90028
1214,Mall,Food Court,40.8151,-96.6379,6100 O St.,Lincoln,NE,68505
1215,Street DT,End Cap,30.091,-95.6335,14040 Fm 2920,Tomball,TX,77377
1216,Street DT,Free Standing,41.7239,-88.0362,781 E. Boughton Rd,Bolingbrook,IL,60440
1217,Street Non-DT,In Line,22.0627,-159.3212,4-831 Kuhio Highway,Kapaa,HI,96746
1218,Street Non-DT,End Cap,33.2466,-111.8425,4040 S Arizona Ave,Chandler,AZ,85248
1219,Street Non-DT,End Cap,47.0588,-122.7643,1320 Marvin Rd. Ne Space #a,Lacey,WA,98509
1220,Street DT,Free Standing,47.7369,-116.7935,400 W. Wilbur Ave.,Coeur D'Alene,ID,83815
1221,Street DT,Free Standing,44.9149,-122.9987,1910 Turner Road,Salem,OR,97302
1222,Street DT,Free Standing,28.9349,-81.9364,869 US-27,Lady Lake,FL,32159
1223,Street DT,Free Standing,33.4235,-112.225,7630 West Lower Buckeye,Phoenix,AZ,85043
1224,Street Non-DT,End Cap,34.0025,-118.0875,8640 E. Whittier Blvd,Pico Rivera,CA,90660
1226,Street DT,Free Standing,38.0507,-121.3746,10370 Trinity Parkway,Stockton,CA,95219
1227,Street DT,Free Standing,33.8549,-117.5639,441 Magnolia Ave,Corona,CA,92879
1228,Street DT,Free Standing,34.4982,-118.6234,31880 Castaic Road,Castaic,CA,91384
1231,Street Non-DT,End Cap,39.0977,-76.8497,15102 Baltimore Ave.,Laurel,MD,20707
1232,Store in Store,Food Court,47.7018,-122.3637,9999 Holman Rd,Seattle,WA,98117
1233,Street Non-DT,End Cap,41.6532,-88.2046,12632 S Route 59,Plainfield,IL,60544
1234,Street DT,Free Standing,34.2217,-118.4657,15303 Roscoe Blvd.,Van Nuys,CA,91402
1235,Street DT,Free Standing,45.6836,-122.6041,6617 Ne 84th St.,Vancouver,WA,98665
1236,Street Non-DT,End Cap,42.2682,-88.9791,7046 Walton St.,Rockford,IL,61108
1237,Street DT,Free Standing,33.011,-96.6167,160 FM 544,Murphy,TX,75094
1238,Street Non-DT,End Cap,33.3971,-84.5981,2707 West Highway 54,Peachtree City,GA,30269
1239,Street Non-DT,End Cap,33.3828,-111.5994,1752 S. Signal Butte Rd.,Mesa,AZ,85208
1240,Mall,Food Court,38.6343,-90.348,1155 St. Louis Galleria,Saint Louis,MO,63117
1243,Street DT,Free Standing,29.7336,-95.7546,22169 Westheimer Parkway,Katy,TX,77450
1244,Street DT,Free Standing,29.4682,-95.0915,2930 South Gulf Freeway,League City,TX,77573
1245,Street Non-DT,End Cap,35.3542,-119.0179,1400 Brundage Lane,Bakersfield,CA,93304
1246,Street Non-DT,In Line,37.1126,-121.6406,216 Tennant Ave,Morgan Hill,CA,95037
1247,Street Non-DT,End Cap,45.4587,-122.7889,8400 Sw Nimbus Ave,Beaverton,OR,97008
1248,Airport,Food Court,33.6408,-84.4325,12700 Spine Road Sw,Atlanta,GA,30354
1249,Street DT,Free Standing,34.0365,-84.6834,3360 Cobb Parkway Nw,Acworth,GA,30101
125,Mall,Food Court,33.9159,-117.8863,2158 Brea Mall,Brea,CA,92821
1251,University,Food Court,36.1067,-115.1436,4505 Maryland Parkway,Las Vegas,NV,89154
1252,Street Non-DT,Free Standing,35.1682,-80.8755,101 Seneca Place,Charlotte,NC,28210
1253,Street DT,Free Standing,40.5861,-122.3548,966 Dana Drive,Redding,CA,96003
1254,Street Non-DT,In Line,37.3401,-121.8422,1720 Story Road,San Jose,CA,95122
1257,Street DT,End Cap,29.6776,-95.6427,9319 Hwy. 6 South,Houston,TX,77083
1260,Street DT,Free Standing,44.0517,-123.1411,716 Seneca Road,Eugene,OR,97402
1261,Street DT,Free Standing,33.0687,-112.0468,20850 North John Wayne Parkway,Maricopa,AZ,85139
1262,Street DT,Free Standing,33.1692,-117.2126,316 Sycamore Avenue,Vista,CA,92083
1263,Theme Park,Free Standing,44.7971,-93.4501,One Valley Fair Drive,Shakopee,MN,55379
1264,Street DT,Free Standing,29.6035,-98.2784,6030 Fm 3009,Schertz,TX,78154
1267,Street DT,Free Standing,39.2443,-94.4665,9241 Ne Hwy 152,Kansas City,MO,64158
127,Mall,Food Court,21.3854,-157.9416,98-1005 Moanalua Rd,Aiea,HI,96701
1270,Street Non-DT,End Cap,45.7172,-122.652,13307 Ne Highway 99,Vancouver,WA,98686
1271,Street Non-DT,End Cap,34.0483,-118.3378,4700 West Pico Blvd.,Los Angeles,CA,90019
1272,Street DT,Free Standing,47.1063,-122.2941,16428 Meridian Ave E,Puyallup,WA,98375
1273,Street DT,Free Standing,36.0545,-79.904,4505 West Wendover Ave,Greensboro,NC,27409
1274,Street DT,End Cap,29.5441,-95.7554,24622 Southwest Fwy,Rosenberg,TX,77471
1275,Street DT,Free Standing,36.8532,-119.7303,2980 E. Nees Ave,Fresno,CA,93720
1276,Street DT,Free Standing,40.3929,-104.753,4542 Centerplace Drive,Greeley,CO,80634
1278,Street DT,Free Standing,33.8901,-84.7479,4795 Jimmy Lee Smith Parkway,Hiram,GA,30141
1279,Street DT,Free Standing,33.9031,-118.2554,2187 W. Rosecrans Ave,Compton,CA,90222
128,Mall,Food Court,38.8639,-77.0601,1100 S. Hayes St. #m126,Arlington,VA,22202
1280,Street DT,Free Standing,39.9729,-82.9003,3769 East Broad Street,Whitehall,OH,43213
1281,Street DT,Free Standing,36.2382,-115.2251,5881 West Craig Road,Las Vegas,NV,89130
1282,Street DT,Free Standing,21.3453,-157.9288,4847 Warden Avenue,Honolulu,HI,96818
1283,Street Non-DT,End Cap,34.184,-118.1595,2234 Lincoln Avenue,Altadena,CA,91001
1284,Street DT,End Cap,41.8531,-88.3414,125 North Randall Road,Batavia,IL,60510
1285,Street DT,Free Standing,30.6325,-97.6944,1009 W. University Ave.,Georgetown,TX,78626
1286,Street DT,Free Standing,29.4368,-98.6507,8303 State Highway 151,San Antonio,TX,78245
1287,Street DT,Free Standing,30.4815,-97.6714,120 Louis Henna Blvd,Round Rock,TX,78664
1288,Street DT,Free Standing,32.6672,-97.1344,4900 S. Cooper St.,Arlington,TX,76017
1289,Street Non-DT,End Cap,30.418,-97.7023,2501 West Parmer Lane,Austin,TX,78727
129,Store in Store,Food Court,33.9964,-118.3938,11030 W. Jefferson Blvd.,Culver City,CA,90230
1291,Street DT,Free Standing,47.8925,-122.2562,11610 Evergreen Way,Everett,WA,98204
1292,Mall,In Line,33.651,-117.7433,73 Fortune Drive #103,Irvine,CA,92618
1293,Street DT,Free Standing,19.6988,-155.0608,368 E. Makaala Street,Hilo,HI,96720
1294,Street DT,Free Standing,34.0334,-117.6305,1160 E. Philadelphia St.,Ontario,CA,91761
1295,Street Non-DT,In Line,38.9296,-77.0332,3100 14th Street Nw,Washington,DC,20010
1296,Mall,Food Court,34.1902,-118.6033,6600 Topanga Canyon Blvd,Canoga Park,CA,91303
1297,Street Non-DT,End Cap,33.8036,-118.0405,5353 Katella Ave,Cypress,CA,90630
1298,Mall,In Line,41.5763,-88.1656,3340 Mall Loop Drive,Joliet,IL,60431
1299,Street Non-DT,End Cap,42.1712,-88.3359,420 South Randall Road,Algonquin,IL,60102
1302,Street DT,Free Standing,46.273,-119.1848,5104 Road 68,Pasco,WA,99301
1303,Street DT,Free Standing,38.9105,-94.7689,11996 South Strang Line Road,Olathe,KS,66062
1304,Street Non-DT,End Cap,28.5571,-81.2078,688 North Alafaya Trail,Orlando,FL,32828
1305,Street Non-DT,End Cap,34.2763,-118.3973,11990 Foothill Blvd,Lake View Terrace,CA,91342
1308,Street DT,Free Standing,39.6653,-86.0837,5020 Southport Crossing,Indianapolis,IN,46237
1309,Street Non-DT,End Cap,36.2769,-115.2079,6475 North Decatur Blvd.,Las Vegas,NV,89130
1311,Street DT,Free Standing,36.0411,-115.0472,195 North Stephanie Street,Henderson,NV,89012
1313,Street Non-DT,End Cap,38.0374,-121.2606,4339 Morada Lane,Stockton,CA,95212
1314,Street DT,Free Standing,33.0546,-96.771,5901 Coit Road,Plano,TX,75093
1315,Street DT,Free Standing,42.1391,-88.0156,1165 E. Dundee Rd,Palatine,IL,60074
1316,Street Non-DT,End Cap,32.6216,-116.9655,2015 Birch Road,Chula Vista,CA,91915
1317,Street DT,Free Standing,39.8847,-105.02,2680 W 104th Ave,Denver,CO,80234
1319,Street DT,Free Standing,30.3215,-97.7144,5764 Airport Blvd,Austin,TX,78752
132,Mall,Food Court,34.0699,-117.9276,811 Plaza Drive,West Covina,CA,91790
1320,Street DT,Free Standing,41.5857,-87.7207,4247 W 167th St,Country Club Hills,IL,60478
1321,Street DT,Free Standing,39.7398,-104.8519,11688 East Colfax Avenue,Aurora,CO,80010
1322,Street DT,Free Standing,40.5231,-105.0785,4600 South Mason St.,Fort Collins,CO,80525
1323,Street Non-DT,End Cap,40.4068,-105.0453,1391 N. Denver Ave,Loveland,CO,80537
1324,Street Non-DT,End Cap,42.1067,-88.2937,27 South Western Avenue,Carpentersville,IL,60110
1325,Street Non-DT,End Cap,33.6668,-117.2636,29989 Canyon Hills Road,Lake Elsinore,CA,92532
1326,Street DT,End Cap,33.3495,-111.9602,1320 West Elliot Road,Tempe,AZ,85284
1330,CBD,In Line,37.8038,-122.2731,500 12th Street B132,Oakland,CA,94607
1333,Street Non-DT,End Cap,26.0083,-80.3552,15703 Pines Blvd.,Pembroke Pines,FL,33027
1335,Street DT,Free Standing,30.5204,-97.8343,401 W. Whitestone Blvd.,Cedar Park,TX,78613
1336,Street Non-DT,End Cap,21.3995,-157.9739,1029 Makolu Street,Pearl City,HI,96782
1337,Street Non-DT,In Line,33.7271,-117.7869,13266 Jamboree Rd.,Irvine,CA,92602
1338,Street DT,Free Standing,35.1592,-106.679,3601 Bosque Plaza Ln Nw,Albuquerque,NM,87120
1339,Street Non-DT,End Cap,35.2529,-120.6884,1508 Froom Ranch Way,San Luis Obispo,CA,93405
1342,Street Non-DT,End Cap,34.2812,-118.7929,153 Cochran St. #320,Simi Valley,CA,93065
1344,Street DT,End Cap,44.9477,-123.0513,505 Taggart Drive Nw,Salem,OR,97304
1345,Street DT,Free Standing,41.9949,-87.7142,6201 N. Lincoln Ave,Chicago,IL,60659
1347,Street DT,Free Standing,34.4706,-117.2432,19201 G Bear Valley Road,Apple Valley,CA,92308
1348,Street DT,Free Standing,33.5608,-84.4144,7105 Highway 85,Riverdale,GA,30274
1351,Street Non-DT,End Cap,38.0154,-121.8906,2120 Railroad Ave Suite 4,Pittsburg,CA,94565
1352,Street DT,Free Standing,35.7452,-78.8732,1000 Beaver Creek Commons Dr.,Apex,NC,27502
1356,Street Non-DT,End Cap,34.4176,-118.5029,26529 Golden Valley Road,Santa Clarita,CA,91350
1359,Street DT,Free Standing,29.538,-95.1488,1505 W. Bay Area Blvd.,Webster,TX,77598
1360,Street DT,Free Standing,39.6626,-104.9874,2990 S Broadway,Englewood,CO,80113
1362,Street DT,Free Standing,29.4813,-98.3623,6355 Rittiman Road,San Antonio,TX,78244
1363,Street DT,Free Standing,29.5218,-95.0782,153 N. FM 270 Road,League City,TX,77573
1365,Street Non-DT,End Cap,41.9073,-87.9098,128 West North Ave,Northlake,IL,60164
1367,Street Non-DT,End Cap,39.9142,-86.2246,8760 North Michigan Road,Indianapolis,IN,46268
1368,Street DT,Free Standing,41.7199,-87.7747,6152 W. 95th Street,Oak Lawn,IL,60453
1369,Street Non-DT,End Cap,34.3719,-118.5156,23746 Newhall Ave.,Santa Clarita,CA,91321
1370,Street Non-DT,In Line,41.8822,-87.6405,500 West Madison Street,Chicago,IL,60661
1372,Street Non-DT,End Cap,33.9397,-118.0452,13471 Telegraph Rd.,Whittier,CA,90605
1374,Street DT,End Cap,32.7652,-96.8988,4390 Dallas Fort Worth Turnpike,Dallas,TX,75211
1375,Street DT,Free Standing,29.6031,-95.6327,1401 State Hwy. 6,Sugar Land,TX,77478
1376,Street DT,Free Standing,39.7645,-89.7049,2585 Wabash Avenue,Springfield,IL,62704
1377,Street DT,Free Standing,28.3301,-81.4723,4789 W. Irlo Bronson Hwy,Kissimmee,FL,34746
1378,Street DT,Free Standing,35.969,-114.8559,1617 Nevada Highway,Boulder City,NV,89005
1379,Street Non-DT,End Cap,33.6316,-84.0152,2239 Georgia Highway 20,Conyers,GA,30013
138,Mall,Food Court,32.8047,-116.9668,705 Parkway Plaza,El Cajon,CA,92020
1380,Street Non-DT,End Cap,34.1386,-117.4403,16645 Sierra Lakes Pkwy #130,Fontana,CA,92336
1381,Street DT,Free Standing,41.5636,-87.6368,17932 Halsted Street,Homewood,IL,60430
1382,Street DT,Free Standing,33.7314,-84.7366,2716 Chapel Hill Road,Douglasville,GA,30135
1383,Street Non-DT,End Cap,38.181,-122.254,5075 Main Street,American Canyon,CA,94503
1386,Street Non-DT,End Cap,37.5037,-121.9755,43384 Boscell Road,Fremont,CA,94538
1388,Street DT,Free Standing,33.4336,-111.8698,921 North Dobson Road,Mesa,AZ,85201
139,Mall,Food Court,33.3906,-111.6897,6555-2506 East Southern Ave.,Mesa,AZ,85206
1398,University,Food Court,42.351,-71.1089,775 Commonwealth Ave,Boston,MA,2215
