Column 1,zip_code,yelp_rating,price_tag,review_count,lat,lng,name,name 2,storeid,Population,Median Age,Household Income,Per Capita Income,Poverty Count,Unemployment,city_name,state_name,state_name 2,Walk Score,Bike Score
57,84720,2.5,$,31,37.6554,-113.0855,Panda Express,1,27,21533,26.7,46154,21188,5223,492,CEDAR CITY,UT,West,44,49
58,92075,3,$,37,32.996,-117.2597,Panda Express,1,28,12624,45.3,105027,64236,683,239,SOLANA BEACH,CA,West,73,56
59,92025,2.5,$,8,33.0705,-117.0649,Panda Express,1,29,53772,32.4,60042,26004,10315,1352,ESCONDIDO,CA,West,43,63
60,92025,3.5,$,80,33.128,-117.0939,Panda Express,1,342,53772,32.4,60042,26004,10315,1352,ESCONDIDO,CA,West,72,50
61,92025,3,$,41,33.1036,-117.0745,Panda Express,1,363,53772,32.4,60042,26004,10315,1352,ESCONDIDO,CA,West,83,54
62,92025,2.5,$,22,33.0711084,-117.0662939,Chipotle,0,244,53772,32.4,60042,26004,10315,1352,ESCONDIDO,CA,West,42,63
63,75028,2,$,46,33.0131,-97.068,Panda Express,1,30,46782,39.8,122861,48694,1150,894,FLOWER MOUND,TX,South,56,43
64,75028,3,$,19,33.0655,-97.0811,Panda Express,1,456,46782,39.8,122861,48694,1150,894,FLOWER MOUND,TX,South,49,44
65,75028,2.5,$,46,33.0698083,-97.0820837,Chipotle,0,2219,46782,39.8,122861,48694,1150,894,FLOWER MOUND,TX,South,55,45
66,93033,2,$,45,34.1738,-119.1611,Panda Express,1,31,83782,30.2,61698,16787,14803,2908,OXNARD,CA,West,70,56
67,90503,3,$,154,33.8376,-118.3542,Panda Express,1,32,44908,40.7,90102,43041,3163,922,TORRANCE,CA,West,86,60
68,90503,2,$,50,33.8324,-118.3476,Panda Express,1,1044,44908,40.7,90102,43041,3163,922,TORRANCE,CA,West,85,54
69,90503,2.5,$,277,33.8349881,-118.3528047,Chipotle,0,132,44908,40.7,90102,43041,3163,922,TORRANCE,CA,West,84,59
70,90503,2.5,$,65,33.8305539,-118.3495695,Chipotle,0,515,44908,40.7,90102,43041,3163,922,TORRANCE,CA,West,77,53
71,90503,3,$$,441,33.836236,-118.356459,Red Lobster,2,77,44908,40.7,90102,43041,3163,922,TORRANCE,CA,West,83,61
72,85704,2,$,30,32.3058,-111.0097,Panda Express,1,33,32351,46.4,55891,37092,3253,909,TUCSON,AZ,West,45,68
73,85704,2.5,$,52,32.3497,-110.9747,Panda Express,1,700,32351,46.4,55891,37092,3253,909,TUCSON,AZ,West,53,58
74,85704,3,$$,82,32.297953,-110.979067,Red Lobster,2,27,32351,46.4,55891,37092,3253,909,TUCSON,AZ,West,45,80
75,85085,2.5,$,66,33.7101,-112.1125,Panda Express,1,34,22211,34.7,87058,44613,1314,411,PHOENIX,AZ,West,49,56
76,85085,2.5,$,157,33.714657,-112.1125722,Chipotle,0,22,22211,34.7,87058,44613,1314,411,PHOENIX,AZ,West,44,53
77,97140,2.5,$$,34,45.3675,-122.839,Panda Express,1,35,25422,39,105388,42914,719,420,SHERWOOD,OR,West,70,76
78,97140,2.5,$,45,45.3662559,-122.8359039,Chipotle,0,2000,25422,39,105388,42914,719,420,SHERWOOD,OR,West,65,65
79,60523,2.5,$,10,41.7837,-87.9074,Panda Express,1,36,10136,58.7,103464,81207,468,167,OAK BROOK,IL,Midwest,22,28
80,60523,3,$,37,41.8484484,-87.9322753,Chipotle,0,957,10136,58.7,103464,81207,468,167,OAK BROOK,IL,Midwest,28,62
81,60045,2.5,$,7,42.2531,-87.9008,Panda Express,1,37,21131,46.6,171913,95317,484,457,LAKE FOREST,IL,Midwest,24,25
82,60115,2,,4,41.9007,-88.739,Panda Express,1,38,45325,25,44747,22852,11417,2655,DEKALB,IL,Midwest,19,29
83,60115,2.5,$$,13,41.9542,-88.7226,Panda Express,1,353,45325,25,44747,22852,11417,2655,DEKALB,IL,Midwest,44,72
84,60115,3,$,28,41.9314318,-88.7715461,Chipotle,0,940,45325,25,44747,22852,11417,2655,DEKALB,IL,Midwest,58,86
85,60115,3,$,8,41.9532777,-88.7254191,Chipotle,0,941,45325,25,44747,22852,11417,2655,DEKALB,IL,Midwest,50,73
86,87111,2,$,21,35.1291,-106.5351,Panda Express,1,39,58203,43.4,69741,41101,6133,1143,ALBUQUERQUE,NM,West,59,53
87,78224,3,$,27,29.3572,-98.5291,Panda Express,1,40,20795,31.6,45145,17762,4000,791,SAN ANTONIO,TX,South,63,43
88,78224,3,$$,38,29.350613,-98.536009,Red Lobster,2,630,20795,31.6,45145,17762,4000,791,SAN ANTONIO,TX,South,41,41
89,93551,2.5,$,51,34.6078,-118.1471,Panda Express,1,41,51085,37.1,92500,34888,4080,1909,PALMDALE,CA,West,50,47
90,93551,2.5,$$,50,34.5997,-118.1471,Panda Express,1,1875,51085,37.1,92500,34888,4080,1909,PALMDALE,CA,West,64,52
91,93551,3,$,130,34.6023208,-118.1503435,Chipotle,0,386,51085,37.1,92500,34888,4080,1909,PALMDALE,CA,West,64,57
92,93551,3,$$,218,34.605124,-118.148905,Red Lobster,2,61,51085,37.1,92500,34888,4080,1909,PALMDALE,CA,West,57,53
93,60473,2.5,$$,7,41.5789,-87.5994,Panda Express,1,42,22201,40.8,62951,25613,2652,1714,SOUTH HOLLAND,IL,Midwest,29,36
94,60473,4,$,5,41.60041,-87.60252,Chipotle,0,1017,22201,40.8,62951,25613,2652,1714,SOUTH HOLLAND,IL,Midwest,79,50
95,95834,2.5,$,120,38.6555,-121.5273,Panda Express,1,43,28229,32.1,63228,28273,4272,969,SACRAMENTO,CA,West,60,64
96,95834,,,,38.6401,-121.4999,Panda Express,1,933,28229,32.1,63228,28273,4272,969,SACRAMENTO,CA,West,47,66
97,95834,2.5,$$,326,38.6386761,-121.5049854,Chipotle,0,425,28229,32.1,63228,28273,4272,969,SACRAMENTO,CA,West,55,66
98,91343,2.5,$,67,34.2347,-118.467,Panda Express,1,44,66590,32.8,62791,23175,13087,2473,NORTH HILLS,CA,West,72,57
99,95624,2,$,57,38.4088,-121.3523,Panda Express,1,45,65742,37.5,91971,35090,6349,2227,ELK GROVE,CA,West,75,55
100,95624,3,$,37,38.4523,-121.3741,Panda Express,1,497,65742,37.5,91971,35090,6349,2227,ELK GROVE,CA,West,75,54
101,95624,3,$,23,38.425,-121.3931,Panda Express,1,1835,65742,37.5,91971,35090,6349,2227,ELK GROVE,CA,West,60,47
102,85296,2,$,36,33.2818,-111.7891,Panda Express,1,46,43643,33.4,92731,35239,2523,884,GILBERT,AZ,West,42,65
103,85296,2,$$,41,33.3499,-111.7205,Panda Express,1,74,43643,33.4,92731,35239,2523,884,GILBERT,AZ,West,41,45
104,85296,,,,33.3362,-111.7906,Panda Express,1,2061,43643,33.4,92731,35239,2523,884,GILBERT,AZ,West,51,72
105,85296,2.5,$,94,33.3298802,-111.7908959,Chipotle,0,45,43643,33.4,92731,35239,2523,884,GILBERT,AZ,West,51,72
106,95660,2,$,81,38.6569,-121.3837,Panda Express,1,47,36472,31.3,45328,17712,9456,965,NORTH HIGHLANDS,CA,West,59,47
107,78230,2.5,$,69,29.546,-98.5766,Panda Express,1,48,45369,35.5,61030,38041,5731,1126,SAN ANTONIO,TX,South,57,46
108,78230,2.5,$,104,29.5493418,-98.5821205,Chipotle,0,2367,45369,35.5,61030,38041,5731,1126,SAN ANTONIO,TX,South,54,50
109,94585,2,$,104,38.243,-122.0174,Panda Express,1,49,29599,34.5,78750,29794,2998,959,SUISUN CITY,CA,West,75,74
110,97070,2,$,60,45.3342,-122.7672,Panda Express,1,50,24339,36.1,69842,42038,2480,496,WILSONVILLE,OR,West,43,64
111,97070,2.5,$,41,45.3031887,-122.7662286,Chipotle,0,2013,24339,36.1,69842,42038,2480,496,WILSONVILLE,OR,West,86,88
112,84003,2.5,$,34,40.3876,-111.8238,Panda Express,1,51,48791,27.1,87140,30586,2764,844,AMERICAN FORK,UT,West,45,45
113,91355,3,$,70,34.4443,-118.574,Panda Express,1,52,31455,40.7,92707,42911,2112,854,VALENCIA,CA,West,55,40
114,91355,2.5,$,51,34.4042,-118.5507,Panda Express,1,1192,31455,40.7,92707,42911,2112,854,VALENCIA,CA,West,68,52
115,91355,,,,34.4157,-118.5578,Panda Express,1,2050,31455,40.7,92707,42911,2112,854,VALENCIA,CA,West,61,55
116,91355,2.5,$,64,34.4081,-118.579,Panda Express,1,2054,31455,40.7,92707,42911,2112,854,VALENCIA,CA,West,35,25
117,91355,3,$,148,34.4179149,-118.5614174,Chipotle,0,486,31455,40.7,92707,42911,2112,854,VALENCIA,CA,West,71,58
118,91355,2.5,$,200,34.4426573,-118.5737746,Chipotle,0,487,31455,40.7,92707,42911,2112,854,VALENCIA,CA,West,62,58
119,91355,3,$$,361,34.421369,-118.583268,Red Lobster,2,78,31455,40.7,92707,42911,2112,854,VALENCIA,CA,West,29,47
120,60525,2,$,37,41.7824,-87.8688,Panda Express,1,53,30576,43.4,83859,48460,1569,657,LA GRANGE,IL,Midwest,60,56
121,60525,2.5,$,25,41.7847779,-87.868123,Chipotle,0,935,30576,43.4,83859,48460,1569,657,LA GRANGE,IL,Midwest,66,55
122,60525,3.5,$,54,41.8177531,-87.8700764,Chipotle,0,979,30576,43.4,83859,48460,1569,657,LA GRANGE,IL,Midwest,90,53
123,75090,2.5,$,24,33.6808,-96.6094,Panda Express,1,54,24580,33.4,40607,19053,5661,733,SHERMAN,TX,South,41,39
124,75090,2.5,$,39,33.6825732,-96.6089784,Chipotle,0,2378,24580,33.4,40607,19053,5661,733,SHERMAN,TX,South,38,36
125,75090,3,$$,35,33.677216,-96.610155,Red Lobster,2,633,24580,33.4,40607,19053,5661,733,SHERMAN,TX,South,44,45
126,90040,2,$,49,34.0006,-118.1598,Panda Express,1,55,12645,34.7,46532,17821,2065,418,LOS ANGELES,CA,West,80,61
127,90040,3.5,$,28,34.0055371,-118.1529537,Chipotle,0,139,12645,34.7,46532,17821,2065,418,LOS ANGELES,CA,West,64,67
128,60462,2.5,$,12,41.6199,-87.8485,Panda Express,1,56,40305,43.3,83324,40456,1920,747,ORLAND PARK,IL,Midwest,44,58
129,60462,2,$,10,41.6196,-87.8488,Panda Express,1,64,40305,43.3,83324,40456,1920,747,ORLAND PARK,IL,Midwest,60,58
130,60462,2.5,$,86,41.6129934,-87.854938,Chipotle,0,989,40305,43.3,83324,40456,1920,747,ORLAND PARK,IL,Midwest,68,73
131,60462,3,$$,83,41.621599,-87.854226,Red Lobster,2,228,40305,43.3,83324,40456,1920,747,ORLAND PARK,IL,Midwest,64,70
132,93306,2,$,82,35.3933,-118.966,Panda Express,1,57,73401,31,53254,23263,16164,2776,BAKERSFIELD,CA,West,74,33
133,93306,2.5,$,40,35.3922326,-118.9679403,Chipotle,0,168,73401,31,53254,23263,16164,2776,BAKERSFIELD,CA,West,76,38
134,96814,3,$$,78,21.2913,-157.8443,Panda Express,1,58,19527,46.9,63495,45549,2130,162,HONOLULU,HI,West,91,65
135,96814,3.5,$,80,21.294,-157.8534,Panda Express,1,499,19527,46.9,63495,45549,2130,162,HONOLULU,HI,West,93,58
136,85365,2.5,$,26,32.6991,-114.601,Panda Express,1,59,50690,34.8,51799,26042,6450,1617,YUMA,AZ,West,40,40
137,85365,3,$,59,32.699728,-114.6010684,Chipotle,0,100,50690,34.8,51799,26042,6450,1617,YUMA,AZ,West,39,42
138,85365,3,$$,70,32.699676,-114.601838,Red Lobster,2,30,50690,34.8,51799,26042,6450,1617,YUMA,AZ,West,39,42
139,92532,2.5,$,96,33.695,-117.3349,Panda Express,1,60,25475,32.4,85181,27094,4232,811,LAKE ELSINORE,CA,West,48,41
140,92532,2.5,$,94,33.6668,-117.2636,Panda Express,1,277,25475,32.4,85181,27094,4232,811,LAKE ELSINORE,CA,West,49,14
141,91010,3,$,65,34.1326,-117.9857,Panda Express,1,61,26601,39.8,72381,30009,3159,1171,DUARTE,CA,West,64,50
142,90067,2.5,$,52,34.0584,-118.419,Panda Express,1,62,2314,61.8,129306,135962,96,45,LOS ANGELES,CA,West,90,56
143,90067,2,$,80,34.0590031,-118.418866,Chipotle,0,221,2314,61.8,129306,135962,96,45,LOS ANGELES,CA,West,90,56
144,85281,2.5,$,34,33.4228,-111.9346,Panda Express,1,63,65283,24.2,35682,20480,21281,2625,TEMPE,AZ,West,81,99
145,85281,3,$,122,33.4333684,-111.9018362,Chipotle,0,69,65283,24.2,35682,20480,21281,2625,TEMPE,AZ,West,42,69
146,85281,3,$$,97,33.4179813,-111.9404017,Chipotle,0,71,65283,24.2,35682,20480,21281,2625,TEMPE,AZ,West,87,96
147,95076,1.5,$,77,36.9161,-121.7781,Panda Express,1,65,86703,32.2,63979,24596,13093,3402,WATSONVILLE,CA,West,85,65
148,94066,2.5,$,68,37.6359,-122.4188,Panda Express,1,66,43124,39.6,102081,45233,2158,1104,SAN BRUNO,CA,West,88,60
149,94066,2,$,94,37.6372041,-122.4172493,Chipotle,0,434,43124,39.6,102081,45233,2158,1104,SAN BRUNO,CA,West,84,55
150,94066,3,$$,614,37.638774,-122.421781,Red Lobster,2,69,43124,39.6,102081,45233,2158,1104,SAN BRUNO,CA,West,87,65
151,93446,2.5,$,80,35.6146,-120.6832,Panda Express,1,67,44753,40.6,65694,34752,4611,789,PASO ROBLES,CA,West,48,32
152,93446,3,$,67,35.6147835,-120.68339,Chipotle,0,391,44753,40.6,65694,34752,4611,789,PASO ROBLES,CA,West,46,42
153,78251,2.5,$,33,29.4927,-98.7031,Panda Express,1,68,60107,31.9,65233,28100,5177,1866,SAN ANTONIO,TX,South,48,49
154,98226,2,$,44,48.7714,-122.461,Panda Express,1,69,44406,37.3,61779,32069,6074,1438,BELLINGHAM,WA,West,76,82
155,98226,3.5,$,12,48.786,-122.4907,Panda Express,1,1007,44406,37.3,61779,32069,6074,1438,BELLINGHAM,WA,West,61,73
156,98226,2.5,$,74,48.785206,-122.4893742,Chipotle,0,2524,44406,37.3,61779,32069,6074,1438,BELLINGHAM,WA,West,63,63
157,98406,2,$,72,47.2558,-122.5188,Panda Express,1,70,23103,39,73492,40155,2036,343,TACOMA,WA,West,78,69
158,91505,2.5,$,197,34.1955,-118.3489,Panda Express,1,71,30680,38.4,84651,45028,2932,1089,BURBANK,CA,West,47,52
159,91505,4.5,,29,34.1559,-118.3463,Panda Express,1,1743,30680,38.4,84651,45028,2932,1089,BURBANK,CA,West,85,65
160,91505,2.5,$,264,34.1516477,-118.3433513,Chipotle,0,182,30680,38.4,84651,45028,2932,1089,BURBANK,CA,West,90,59
161,76063,3,$,23,32.5821,-97.1343,Panda Express,1,72,71555,36.4,95407,38184,2907,1428,MANSFIELD,TX,South,49,42
162,76063,2,$$,30,32.6063,-97.1172,Panda Express,1,643,71555,36.4,95407,38184,2907,1428,MANSFIELD,TX,South,73,49
163,76063,2,$,65,32.5954797,-97.1480876,Chipotle,0,2184,71555,36.4,95407,38184,2907,1428,MANSFIELD,TX,South,43,42
164,85743,2,$,38,32.3542,-111.0937,Panda Express,1,73,30217,41.9,73507,35919,1906,759,TUCSON,AZ,West,37,60
165,85743,3,$,35,32.3548847,-111.091652,Chipotle,0,62,30217,41.9,73507,35919,1906,759,TUCSON,AZ,West,38,63
166,92701,2,$,49,33.7765,-117.8703,Panda Express,1,75,53565,29.1,46728,15878,12781,1160,SANTA ANA,CA,West,74,74
167,99037,2.5,$,28,47.6646,-117.1939,Panda Express,1,76,14672,39.3,58025,33393,1835,312,VERADALE,WA,West,55,61
168,32839,2.5,$,39,28.4905,-81.428,Panda Express,1,77,52371,31.3,36011,18580,11263,1614,ORLANDO,FL,South,49,65
169,32839,3,$,23,28.4930203,-81.4286313,Chipotle,0,659,52371,31.3,36011,18580,11263,1614,ORLANDO,FL,South,44,65
170,32839,3,$,42,28.4849712,-81.4317506,Chipotle,0,662,52371,31.3,36011,18580,11263,1614,ORLANDO,FL,South,51,75
171,83642,3,$,16,43.5973,-116.3901,Panda Express,1,78,45030,37,68758,33647,3905,624,MERIDIAN,ID,West,44,61
172,83642,3.5,$,20,43.6187,-116.3538,Panda Express,1,1918,45030,37,68758,33647,3905,624,MERIDIAN,ID,West,50,61
173,80012,3,$,33,39.6388,-104.792,Panda Express,1,79,53032,33.4,53236,24139,8396,1953,AURORA,CO,West,63,56
174,80012,3,$,33,39.7129,-104.8211,Panda Express,1,2046,53032,33.4,53236,24139,8396,1953,AURORA,CO,West,78,74
175,80012,3.5,$,41,39.6945718,-104.8662979,Chipotle,0,559,53032,33.4,53236,24139,8396,1953,AURORA,CO,West,74,75
176,80012,3,$$,84,39.710633,-104.86201,Red Lobster,2,83,53032,33.4,53236,24139,8396,1953,AURORA,CO,West,69,74
177,92708,3,$,103,33.7016,-117.9353,Panda Express,1,80,57416,43.9,84509,37851,4990,1325,FOUNTAIN VALLEY,CA,West,59,67
178,92708,3,$$,34,33.7141699,-117.9540216,Chipotle,0,260,57416,43.9,84509,37851,4990,1325,FOUNTAIN VALLEY,CA,West,76,71
179,92708,3,$,202,33.6875925,-117.9545164,Chipotle,0,261,57416,43.9,84509,37851,4990,1325,FOUNTAIN VALLEY,CA,West,86,69
180,64506,2,,9,39.8143,-94.8136,Panda Express,1,81,24304,37.7,60970,31514,1932,500,SAINT JOSEPH,MO,Midwest,42,38
181,64506,3,$,21,39.8136548,-94.8138664,Chipotle,0,1447,24304,37.7,60970,31514,1932,500,SAINT JOSEPH,MO,Midwest,45,35
182,64506,2.5,$$,19,39.777445,-94.795003,Red Lobster,2,361,24304,37.7,60970,31514,1932,500,SAINT JOSEPH,MO,Midwest,53,35
183,98036,3,$,71,47.8207,-122.2887,Panda Express,1,82,39766,38.5,77514,36666,3753,653,LYNNWOOD,WA,West,75,74
184,98036,3.5,$,194,47.8206843,-122.2890054,Chipotle,0,2535,39766,38.5,77514,36666,3753,653,LYNNWOOD,WA,West,75,74
185,98036,3,$$,367,47.821342,-122.290962,Red Lobster,2,677,39766,38.5,77514,36666,3753,653,LYNNWOOD,WA,West,82,68
186,92392,3,$,20,34.4734,-117.3482,Panda Express,1,83,58204,30.7,57885,20549,9956,3050,VICTORVILLE,CA,West,50,48
187,92392,3.5,$$,195,34.472065,-117.346169,Red Lobster,2,80,58204,30.7,57885,20549,9956,3050,VICTORVILLE,CA,West,50,43
188,33781,3,$,46,27.8359,-82.6821,Panda Express,1,84,25059,42.5,40055,23721,4786,648,PINELLAS PARK,FL,South,66,65
189,33781,3,$,81,27.8387711,-82.6846653,Chipotle,0,699,25059,42.5,40055,23721,4786,648,PINELLAS PARK,FL,South,48,62
190,60409,2.5,$$,19,41.5989,-87.5594,Panda Express,1,85,36955,37.1,42718,21640,6964,2956,CALUMET CITY,IL,Midwest,47,44
191,95616,2.5,$,87,38.5612,-121.7655,Panda Express,1,86,52088,22.9,52827,30911,16498,1617,DAVIS,CA,West,67,97
192,95616,3,$,221,38.5440461,-121.7415946,Chipotle,0,229,52088,22.9,52827,30911,16498,1617,DAVIS,CA,West,96,100
193,93710,3,$,41,36.8137,-119.7908,Panda Express,1,87,32625,28.4,49882,23107,8032,1895,FRESNO,CA,West,68,53
194,93710,3,$,10,36.8065,-119.7792,Panda Express,1,1122,32625,28.4,49882,23107,8032,1895,FRESNO,CA,West,79,61
195,93710,3.5,$$,186,36.808919,-119.761948,Red Lobster,2,48,32625,28.4,49882,23107,8032,1895,FRESNO,CA,West,68,70
196,98665,2,$,25,45.6789,-122.6665,Panda Express,1,88,26556,39.1,62530,31371,2478,684,VANCOUVER,WA,West,71,71
197,98665,2.5,$,32,45.6836,-122.6041,Panda Express,1,202,26556,39.1,62530,31371,2478,684,VANCOUVER,WA,West,33,62
198,98665,3,$,67,45.6782234,-122.6669198,Chipotle,0,2555,26556,39.1,62530,31371,2478,684,VANCOUVER,WA,West,73,72
199,30114,2.5,$,25,34.2495,-84.4771,Panda Express,1,89,53210,37.6,72730,33632,6406,1290,CANTON,GA,South,43,17
200,30114,3,$$,38,34.249995,-84.477069,Red Lobster,2,178,53210,37.6,72730,33632,6406,1290,CANTON,GA,South,43,17
201,95758,2.5,$,74,38.4083,-121.4478,Panda Express,1,90,63894,36.6,79885,32281,6697,2163,ELK GROVE,CA,West,60,52
202,95758,2.5,$,65,38.4377,-121.4056,Panda Express,1,1124,63894,36.6,79885,32281,6697,2163,ELK GROVE,CA,West,50,68
203,95758,3,$,445,38.4231808,-121.4155253,Chipotle,0,239,63894,36.6,79885,32281,6697,2163,ELK GROVE,CA,West,71,56
204,95758,2.5,$,57,38.4083309,-121.4494408,Chipotle,0,240,63894,36.6,79885,32281,6697,2163,ELK GROVE,CA,West,59,51
205,91911,2.5,$,166,32.5944,-117.0354,Panda Express,1,91,85365,34.6,58598,22460,12361,5204,CHULA VISTA,CA,West,59,24
206,91911,2.5,$,68,32.6093,-117.0811,Panda Express,1,2167,85365,34.6,58598,22460,12361,5204,CHULA VISTA,CA,West,84,53
207,85339,1.5,$,113,33.3782,-112.1664,Panda Express,1,92,46251,30.8,70759,24548,7710,1726,LAVEEN,AZ,West,71,59
208,85339,3,,2,33.3126,-112.1593,Panda Express,1,1772,46251,30.8,70759,24548,7710,1726,LAVEEN,AZ,West,11,35
209,85339,2.5,$,49,33.37927,-112.1689994,Chipotle,0,61,46251,30.8,70759,24548,7710,1726,LAVEEN,AZ,West,71,67
210,7310,2.5,$,47,40.7271,-74.0384,Panda Express,1,93,12682,30.6,153657,84555,2076,277,JERSEY CITY,NJ,East,92,67
211,7310,2.5,$,68,40.7268188,-74.0352673,Chipotle,0,1528,12682,30.6,153657,84555,2076,277,JERSEY CITY,NJ,East,86,65
212,80027,2.5,$,27,39.9579,-105.1695,Panda Express,1,94,33830,40.1,109718,50343,1577,688,LOUISVILLE,CO,West,51,73
213,80027,3.5,$,48,39.966216,-105.1639703,Chipotle,0,577,33830,40.1,109718,50343,1577,688,LOUISVILLE,CO,West,73,89
214,76028,2.5,$,13,32.5704,-97.3205,Panda Express,1,95,69413,37.3,78175,34593,4037,1378,BURLESON,TX,South,44,46
215,76028,2,$,26,32.5176,-97.3503,Panda Express,1,632,69413,37.3,78175,34593,4037,1378,BURLESON,TX,South,54,39
216,76028,2.5,$$,67,32.569146,-97.319729,Red Lobster,2,586,69413,37.3,78175,34593,4037,1378,BURLESON,TX,South,48,48
217,60602,2.5,$,35,41.8818,-87.6266,Panda Express,1,96,1244,30.6,157125,100507,29,1,CHICAGO,IL,Midwest,98,79
218,60602,2.5,$,105,41.8822769,-87.6271213,Chipotle,0,920,1244,30.6,157125,100507,29,1,CHICAGO,IL,Midwest,99,81
219,92064,3,$,69,32.9565,-117.0362,Panda Express,1,97,49933,40.6,105788,43847,3262,1408,POWAY,CA,West,87,63
220,92064,3.5,$,124,32.9549061,-117.0389035,Chipotle,0,402,49933,40.6,105788,43847,3262,1408,POWAY,CA,West,83,62
221,33511,2.5,$,7,27.9326,-82.325,Panda Express,1,98,57642,36.3,57868,28193,5913,1520,BRANDON,FL,South,51,58
222,33511,2.5,$$,22,27.9372,-82.2639,Panda Express,1,182,57642,36.3,57868,28193,5913,1520,BRANDON,FL,South,67,64
223,33511,2.5,$,55,27.9387478,-82.3236289,Chipotle,0,686,57642,36.3,57868,28193,5913,1520,BRANDON,FL,South,50,50
224,33511,2.5,$,11,27.9325893,-82.3267556,Chipotle,0,687,57642,36.3,57868,28193,5913,1520,BRANDON,FL,South,47,55
225,33511,2.5,$,67,27.8931824,-82.2723949,Chipotle,0,688,57642,36.3,57868,28193,5913,1520,BRANDON,FL,South,62,52
226,33511,2.5,$$,123,27.940752,-82.325452,Red Lobster,2,108,57642,36.3,57868,28193,5913,1520,BRANDON,FL,South,45,42
227,98683,2.5,$,54,45.6178,-122.4766,Panda Express,1,99,33235,40.5,69225,37386,2527,800,VANCOUVER,WA,West,50,76
228,98683,3,$,88,45.613812,-122.5036304,Chipotle,0,2554,33235,40.5,69225,37386,2527,800,VANCOUVER,WA,West,81,82
229,80214,2.5,$,38,39.7408,-105.0818,Panda Express,1,101,26245,36.1,44314,29332,4192,845,DENVER,CO,West,75,81
230,80214,3.5,$,30,39.7405611,-105.0783054,Chipotle,0,541,26245,36.1,44314,29332,4192,845,DENVER,CO,West,69,84
231,77095,2,$$,39,29.8786,-95.6505,Panda Express,1,102,71878,37.2,94290,38697,4802,2068,HOUSTON,TX,South,70,48
232,77037,2.5,$,20,29.9175,-95.4136,Panda Express,1,103,20463,33.5,42906,14199,5845,320,HOUSTON,TX,South,52,45
233,77037,2.5,$,9,29.9199647,-95.4135844,Chipotle,0,2324,20463,33.5,42906,14199,5845,320,HOUSTON,TX,South,50,45
234,97217,3,$,39,45.5769,-122.6815,Panda Express,1,104,34813,36.9,74094,38833,4567,884,PORTLAND,OR,West,89,99
235,94544,2.5,$,127,37.6089,-122.0651,Panda Express,1,105,79235,33.8,74896,28569,7568,1891,HAYWARD,CA,West,58,46
236,89135,2.5,$,30,36.1564,-115.3336,Panda Express,1,106,27654,46.3,89046,61379,1875,650,LAS VEGAS,NV,West,50,61
237,89135,3,$,52,36.1466,-115.3346,Panda Express,1,1150,27654,46.3,89046,61379,1875,650,LAS VEGAS,NV,West,55,50
238,97006,,,,45.5397,-122.8669,Panda Express,1,107,72831,33.1,74116,33001,8548,1919,BEAVERTON,OR,West,81,84
239,30265,2.5,$,24,33.3961,-84.744,Panda Express,1,108,34690,39.7,83485,38309,1925,610,NEWNAN,GA,South,59,33
240,30265,3,$,27,29.8696075,-81.323895,Chipotle,0,800,34690,39.7,83485,38309,1925,610,NEWNAN,GA,South,51,63
241,30265,2.5,$$,37,33.39741,-84.745554,Red Lobster,2,193,34690,39.7,83485,38309,1925,610,NEWNAN,GA,South,56,38
242,94132,3,$,93,37.7279,-122.4771,Panda Express,1,109,31488,32.7,74187,35562,5127,1718,SAN FRANCISCO,CA,West,93,73
243,94132,2.5,$,168,37.7276457,-122.4765986,Chipotle,0,435,31488,32.7,74187,35562,5127,1718,SAN FRANCISCO,CA,West,93,73
244,94132,2,$,184,37.7324529,-122.489983,Chipotle,0,436,31488,32.7,74187,35562,5127,1718,SAN FRANCISCO,CA,West,77,78
245,30083,3,$,16,33.8031,-84.1933,Panda Express,1,110,58323,33.7,40489,19142,15246,3062,STONE MOUNTAIN,GA,South,52,34
246,30080,2.5,$,52,33.8835,-84.4752,Panda Express,1,111,55361,33.2,68529,43192,6967,1178,SMYRNA,GA,South,71,43
247,30080,3,$$,92,33.889744,-84.474448,Red Lobster,2,198,55361,33.2,68529,43192,6967,1178,SMYRNA,GA,South,72,41
248,92020,2.5,$,50,32.7966,-116.9626,Panda Express,1,113,58742,34.9,55666,26344,11421,2664,EL CAJON,CA,West,92,59
249,92020,2,$,38,32.8047,-116.9668,Panda Express,1,310,58742,34.9,55666,26344,11421,2664,EL CAJON,CA,West,56,47
250,80909,,,,38.8434,-104.763,Panda Express,1,114,39119,34.8,43532,24351,7418,1237,COLORADO SPRINGS,CO,West,59,35
251,80909,3.5,$,24,38.8454709,-104.7565472,Chipotle,0,590,39119,34.8,43532,24351,7418,1237,COLORADO SPRINGS,CO,West,74,49
252,93021,3.5,$,48,34.28,-118.8666,Panda Express,1,115,38063,37.9,104483,43826,1582,1088,MOORPARK,CA,West,51,35
253,89123,2,$,70,36.054,-115.1716,Panda Express,1,116,60138,39.1,66710,34983,5331,1763,LAS VEGAS,NV,West,41,57
254,89123,3,$,59,36.0127,-115.136,Panda Express,1,2048,60138,39.1,66710,34983,5331,1763,LAS VEGAS,NV,West,68,52
255,89123,3.5,$$,151,36.0560671,-115.1715767,Chipotle,0,1481,60138,39.1,66710,34983,5331,1763,LAS VEGAS,NV,West,40,56
256,93304,3,$$,13,35.3375,-119.035,Panda Express,1,117,49976,29.3,38102,16304,15487,2729,BAKERSFIELD,CA,West,71,48
